Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,2_Star_Rating,3_Star_Rating,5_Star_Rating,Organic Search Rank,online_cost_per_impression,4_Star_Rating,average_rating,num_unique_Search_Terms,total_clicks,num_unique_campaigns,total_cost,Online_Impressions,Segment_Makeup,Online_Clicks,Online_Cost,video_cost_per_impression,Units_sold>1000
2344.0,28.40270728,81,108,0,10,83.0,56.0,153,1991,38.0,0.0,305,4.6,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2881.0,14.27477974,117,209,12,10,38.0,17.0,40,417,26.0,0.0,65,4.4,6.0,6491.0,0,83933.1,0,False,0.0,0.0,0.010543214907326643,1
1133.0,33.28774194,172,158,0,12,0.0,0.0,0,0,26.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4255.0,24.39316239,88,61,9,7,56.0,33.0,90,1100,19.0,0.01885533668157591,154,4.5,3.0,783.0,4,2727.481017,144652,False,783.0,2727.481017,0.0,0
6792.0,20.02363534,86,65,12,1,49.0,52.0,139,2007,20.0,0.012486707726061747,298,4.6,5.0,4597.0,2,43272.031916,242477,True,1378.0,3027.751916,0.01043443224601899,1
492.0,19.70579495,91,62,12,3,45.0,36.0,67,457,15.0,0.0,89,4.3,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4320.0,12.53491436,126,221,6,9,124.0,85.0,261,3406,22.0,0.0,485,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4874.0,22.80578898,82,59,13,8,0.0,0.0,0,0,27.0,0.023246318059453576,0,0.0,3.0,1307.0,4,3246.859736,139671,True,1307.0,3246.859736,0.0,1
4538.0,13.78506375,114,209,7,2,0.0,0.0,0,0,42.0,0.0,0,0.0,3.0,5561.0,0,61269.64,0,True,0.0,0.0,0.009728074352329837,1
3267.0,19.6894198,126,221,10,10,23.0,18.0,70,1133,29.0,0.020135681780906856,138,4.7,2.0,384.0,2,1006.723682,49996,True,384.0,1006.723682,0.0,1
4269.0,15.15918098,75,95,0,1,178.0,127.0,350,4757,25.0,0.014550812694210664,713,4.6,9.0,4530.0,2,42299.975164999996,141276,True,1051.0,2055.695165,0.01043443224601899,1
3422.0,21.86555233,125,221,7,4,0.0,0.0,0,0,30.0,0.0,0,0.0,0.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
3597.0,15.33846944,151,186,10,8,72.0,47.0,147,1904,16.0,0.034828768146242826,269,4.6,9.0,10694.0,2,105227.276273,72700,False,814.0,2532.086273,0.012037634431919535,1
5366.0,26.4707483,110,209,9,3,104.0,59.0,158,1678,12.0,0.021630577383495497,269,4.5,7.0,6574.0,4,66661.49475499999,124050,True,830.0,2683.294755,0.009701795595400388,1
3084.0,21.84699454,165,158,0,1,0.0,0.0,0,0,11.0,0.018910973263387313,0,0.0,0.0,4456.0,2,43229.112376,157835,False,1237.0,2984.832376,0.01043443224601899,0
5468.0,16.21925509,117,209,5,4,53.0,41.0,113,1305,3.0,0.0,189,4.6,1.0,4791.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
2551.0,29.50086655,110,116,8,12,26.0,17.0,35,592,16.0,0.019424233970562428,104,4.6,0.0,1004.0,4,3542.047913,182351,False,1004.0,3542.047913,0.0,0
2712.0,17.9031339,71,128,11,12,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4848.0,18.86432161,114,209,7,6,0.0,0.0,0,0,34.0,0.025413506265611032,0,0.0,5.0,1098.0,4,6593.076757500001,259431,True,1098.0,6593.076757500001,0.0,1
2862.0,20.26609157,79,99,0,10,0.0,11.0,20,421,29.0,0.0,74,4.7,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2654.0,17.71980932,127,221,7,11,61.0,39.0,108,1298,3.0,0.020173727611828052,217,4.5,0.0,706.0,2,4023.811362,199457,True,706.0,4023.811362,0.0,1
4674.0,17.45302326,84,62,7,9,69.0,50.0,182,2697,7.0,0.0,351,4.7,9.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2570.0,31.2994012,152,186,10,7,70.0,44.0,132,2113,37.0,0.0,313,4.6,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4644.0,31.85506073,90,67,13,5,0.0,0.0,0,0,5.0,0.019980368286807423,0,0.0,0.0,725.0,4,2397.024803,119968,True,725.0,2397.024803,0.0,1
3199.0,22.47888774,121,209,10,4,93.0,65.0,176,2461,34.0,0.0,358,4.6,9.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
523.0,28.27571116,162,158,0,7,18.0,12.0,40,689,12.0,0.0,107,4.7,7.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,0
3162.0,18.07767549,127,221,7,8,61.0,39.0,108,1298,16.0,0.02167833952855997,217,4.5,3.0,1831.0,5,6593.076757500001,304131,True,1831.0,6593.076757500001,0.0,1
3544.0,18.820625,92,196,14,11,100.0,72.0,185,2660,3.0,0.0,394,4.6,5.0,5744.0,0,63978.2,0,True,0.0,0.0,0.009701795595400388,1
4157.0,21.59189012,126,221,7,11,80.0,56.0,149,2051,21.0,0.0,305,4.6,2.0,5744.0,0,63978.2,0,False,0.0,0.0,0.009701795595400388,1
3151.0,23.62352941,72,129,10,1,23.0,13.0,53,652,3.0,0.006082626480851449,110,4.6,2.0,1153.0,2,1950.558412,320676,False,1153.0,1950.558412,0.0,1
1478.0,25.66048035,118,209,8,4,74.0,52.0,125,1848,8.0,0.0,291,4.6,8.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,0
4125.0,20.06468085,129,209,8,1,126.0,91.0,247,3108,3.0,0.03098959819705787,504,4.6,4.0,6032.0,2,63566.74914,64782,False,653.0,2007.59914,0.009999826186456125,1
1884.0,18.43658211,93,61,11,9,39.0,32.0,71,1027,16.0,0.0,158,4.6,3.0,10801.0,0,118307.34,0,False,0.0,0.0,0.011841985070015021,0
4748.0,17.02998236,106,203,12,11,50.0,21.0,53,1119,3.0,0.0,141,4.6,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
5545.0,19.42521008,127,221,7,2,0.0,0.0,0,0,33.0,0.03525160508681084,0,0.0,0.0,6204.0,2,64336.694468,78791,True,825.0,2777.544468,0.009999826186456125,1
310.0,38.004656739999994,126,221,9,10,185.0,135.5,347,5039,27.0,0.021902684886554263,754,4.6,11.0,545.0,5,1788.770372,81668,False,545.0,1788.770372,0.0,0
6456.0,14.07427056,75,131,10,8,63.0,41.0,95,1610,38.0,0.0,253,4.6,4.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,1
5866.0,13.46158651,90,64,10,12,119.0,75.0,224,3332,26.0,0.0,516,4.6,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
720.0,12.34715026,81,107,0,2,13.0,8.0,0,0,7.0,0.0,0,1.4,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
6246.0,20.4880597,95,67,14,12,87.0,73.0,169,1848,17.0,0.02694004345088161,317,4.5,4.0,894.0,2,3465.243909,128627,True,894.0,3465.243909,0.0,1
4253.0,31.91715116,139,123,16,8,88.0,64.0,168,2327,4.0,0.020830762976518803,336,4.6,0.0,11123.0,4,106736.045556,193984,True,1243.0,4040.855556,0.012037634431919535,1
360.0,20.90566038,127,221,8,4,0.0,0.0,0,0,13.0,0.0,0,0.0,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3519.0,21.06771654,126,221,7,12,94.0,57.0,149,2270,9.0,0.019120178808987587,319,4.6,3.0,445.0,4,1825.30787,95464,False,445.0,1825.30787,0.0,1
3434.0,36.05590062,126,221,9,8,66.0,38.0,69,202,15.0,0.016105211859989314,75,3.7,5.0,749.0,2,2471.731285,153473,True,749.0,2471.731285,0.0,1
821.0,38.004656739999994,84,62,7,11,116.0,67.0,165,1797,3.0,0.0,294,4.5,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2500.0,23.61444043,90,62,7,6,134.0,91.0,236,2814,21.0,0.0,467,4.5,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5180.0,14.01279814,88,59,4,9,71.0,64.0,146,1764,13.0,0.0,312,4.5,4.0,11557.0,0,130779.05,0,True,0.0,0.0,0.011973061971253822,1
3897.0,18.80603015,139,211,16,3,154.0,117.0,303,4254,17.0,0.01590805616594456,643,4.6,6.0,6997.0,5,79651.369741,164102,False,973.0,2610.559741,0.010217988085505517,1
5569.0,21.55644242,85,62,3,7,0.0,0.0,0,0,3.0,0.0,0,0.0,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3977.0,21.72178771,126,221,7,12,80.0,56.0,149,2076,3.0,0.0,305,4.6,2.0,4330.0,0,56344.76,0,False,0.0,0.0,0.010541854962766111,1
4668.0,17.18934426,151,186,10,12,113.0,78.0,238,2863,3.0,0.0,427,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1473.0,18.23399558,91,62,12,12,61.0,36.0,90,1042,19.0,0.0,163,4.5,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
6426.0,22.53303167,81,108,0,4,64.0,47.0,124,1602,33.0,0.011156732205411269,257,4.6,2.0,1729.0,2,3723.124261,333710,True,1729.0,3723.124261,0.0,1
2959.0,25.41064639,84,63,8,1,0.0,8.0,24,374,14.0,0.011606821491287611,53,4.7,4.0,1306.0,2,2650.452508,228352,True,1306.0,2650.452508,0.0,0
3591.0,27.27068558,64,123,12,6,180.0,131.0,338,4387,51.0,0.025957726851045297,682,4.6,11.0,725.0,4,3575.936451,137759,True,725.0,3575.936451,0.0,0
4320.0,20.94660194,90,62,2,12,152.0,102.0,287,4098,34.0,0.033435767563819524,604,4.6,5.0,946.0,4,4195.219192,125470,False,946.0,4195.219192,0.0,1
3895.0,27.52714113,81,105,0,10,55.0,44.0,113,1359,40.0,0.029631793064618293,218,4.6,0.0,7022.0,2,79988.01776999999,99460,False,647.0,2947.20777,0.010217988085505517,0
3270.0,14.27083333,172,158,9,3,32.0,18.0,68,1007,14.0,0.0,140,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3148.0,30.82987552,70,148,11,9,87.0,58.0,172,2644,12.0,0.02903920213309755,390,4.6,4.0,1192.0,4,4203.889136,144765,False,1192.0,4203.889136,0.0,1
1972.0,29.86445783,72,129,10,12,78.0,45.0,105,1243,4.0,0.01986918388136262,202,4.5,2.0,804.0,2,3021.308101,152059,True,804.0,3021.308101,0.0,0
4535.0,22.41468843,125,221,8,1,74.0,60.0,168,1905,11.0,0.0,333,4.5,3.0,4330.0,0,56344.76,0,False,0.0,0.0,0.010541854962766111,1
3093.0,14.6344086,70,86,0,10,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,6491.0,0,83933.1,0,False,0.0,0.0,0.010543214907326643,1
469.0,38.004656739999994,117,209,12,9,113.0,73.0,185,2953,41.0,0.0,446,4.6,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
1997.0,9.227031802,81,57,5,9,56.0,41.0,110,1690,28.0,0.02885982589317226,232,4.6,11.0,11244.0,2,114033.560074,99168,True,665.0,2862.000074,0.012052667150486772,1
3060.0,9.976588629,76,97,0,2,0.0,0.0,0,0,18.0,0.01071918515422027,0,0.0,7.0,1571.0,2,3577.109997,333710,True,1571.0,3577.109997,0.0,0
902.0,20.90566038,80,104,0,11,104.0,64.0,192,2933,42.0,0.008455520766907199,453,4.6,4.0,704.0,4,1209.274758,143015,True,704.0,1209.274758,0.0,0
3356.0,22.72297297,152,186,9,7,101.0,73.0,204,2559,17.0,0.0,385,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3698.0,23.30275229,67,125,11,4,13.0,21.0,60,511,10.0,0.0,97,4.5,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2812.0,16.33962264,81,57,5,9,114.0,78.0,228,3218,26.0,0.014236706573349404,467,4.6,9.0,683.0,4,2941.403235,206606,True,683.0,2941.403235,0.0,1
4214.0,23.30670103,126,221,9,1,0.0,0.0,0,0,16.0,0.0,0,0.0,0.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,0
1133.0,12.35748031,167,158,0,6,14.0,9.0,0,533,20.0,0.0,74,4.8,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3694.0,18.61617312,125,221,8,2,11.0,12.0,25,494,14.0,0.0,74,4.7,1.0,5379.0,0,61559.15,0,False,0.0,0.0,0.009999826186456125,0
1222.0,19.23950233,82,186,0,9,57.0,43.0,155,1465,30.0,0.017400081238687273,235,4.5,4.0,607.0,5,2124.497719,122096,True,607.0,2124.497719,0.0,0
2716.0,26.95363409,159,158,0,6,37.0,23.0,44,692,16.0,0.0,75,4.6,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4218.0,24.42810026,79,58,5,4,0.0,0.0,0,0,19.0,0.01670568413187856,0,0.0,0.0,5482.0,4,58457.694929000005,126479,True,691.0,2112.934929,0.010541854962766111,1
2483.0,16.3986755,126,221,12,10,100.0,60.0,159,2592,27.0,0.0,352,4.6,11.0,9522.0,0,102695.19,0,True,0.0,0.0,0.012037634431919535,1
5756.0,21.19473008,167,158,0,8,67.0,48.0,182,2068,8.0,0.02585014465078459,333,4.6,11.0,1234.0,2,5118.354491,198000,False,1234.0,5118.354491,0.0,1
4292.0,26.73976834,75,164,0,8,34.0,28.0,80,657,12.0,0.02122565735684411,121,4.5,3.0,6971.0,2,78568.356883,71966,True,596.0,1527.546883,0.010217988085505517,1
1797.0,18.74669187,126,221,12,6,75.0,39.0,110,1894,11.0,0.0,255,4.6,13.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4665.0,21.18578879,95,67,14,12,138.0,97.0,266,2689,11.0,0.02367933174827455,484,4.5,2.0,770.0,4,2614.340301,110405,True,770.0,2614.340301,0.0,1
3157.0,33.775,75,164,0,2,33.0,28.0,80,657,16.0,0.008257804237798575,121,4.5,0.0,1415.0,2,2755.72011,333710,True,1415.0,2755.72011,0.0,0
470.0,30.07604563,172,158,0,1,0.0,0.0,0,0,18.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3968.0,25.06971514,152,186,10,5,75.0,56.0,163,2370,15.0,0.028724714195893505,368,4.6,7.0,410.0,2,1461.944329,50894,True,410.0,1461.944329,0.0,1
1126.848436,13.14545455,165,158,0,8,27.0,23.0,77,1020,18.0,0.0,177,4.6,2.0,5812.0,0,70287.25,0,False,0.0,0.0,0.009888423437479336,0
675.0,38.004656739999994,126,221,9,7,0.0,0.0,0,0,36.0,0.0,0,0.0,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4591.0,15.17760618,126,221,9,8,0.0,0.0,0,0,16.0,0.0,0,0.0,0.0,9880.0,0,102695.19,0,True,0.0,0.0,0.012037634431919535,1
5947.0,20.72419355,76,96,0,9,19.0,15.0,42,1154,37.0,0.01937257633991649,149,4.7,3.0,846.0,5,3057.515606,157826,False,846.0,3057.515606,0.0,1
4705.0,23.47479564,75,131,10,9,84.0,51.0,111,1857,3.0,0.021518414828913975,287,4.6,1.0,630.0,5,1967.12741,91415,True,630.0,1967.12741,0.0,1
4058.0,11.55751634,126,221,6,10,124.0,85.0,261,3406,3.0,0.0,485,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3925.0,13.22361478,163,158,0,4,83.0,48.0,167,2526,3.0,0.017540726227103606,356,4.6,2.0,5186.0,2,57325.356759,55903,False,395.0,980.596759,0.010541854962766111,1
3247.0,30.80342742,75,164,0,7,33.0,28.0,80,657,4.0,0.0,121,4.5,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3559.0,19.12303423,125,221,8,5,25.0,17.0,40,494,3.0,0.019177431736473127,83,4.5,1.0,533.0,2,1706.944844,89007,False,533.0,1706.944844,0.0,1
1290.354634,33.14150943,110,209,9,7,142.0,79.0,224,2486,44.0,0.0,400,4.5,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3698.0,29.81276297,152,186,10,10,82.0,49.0,141,2301,19.0,0.021852043147037013,340,4.6,5.0,692.0,2,2268.919492,103830,True,692.0,2268.919492,0.0,1
1436.0,23.98148148,77,99,0,2,38.0,24.0,61,1208,16.0,0.006819119963081828,170,4.7,10.0,1050.0,2,2275.615342,333710,False,1050.0,2275.615342,0.0,0
1538.975185,30.48505435,162,158,0,7,39.0,30.0,80,1128,22.0,0.0,165,4.6,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4988.0,22.67169811,127,221,9,1,63.0,50.0,135,1782,3.0,0.01575349024718765,277,4.6,6.0,597.0,2,1263.146355,80181,True,597.0,1263.146355,0.0,1
3624.0,17.9391253,117,209,12,11,53.0,32.0,59,671,8.0,0.0,109,4.4,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1289.0,22.36739659,81,108,6,3,48.0,39.0,81,1164,28.0,0.0,183,4.6,10.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2854.0,12.83580923,129,221,7,5,24.0,17.0,48,533,7.0,0.013954509125896554,67,4.6,1.0,442.0,2,1435.835262,102893,False,442.0,1435.835262,0.0,1
396.0,11.38218715,122,209,14,6,39.0,24.0,52,860,16.0,0.0,149,4.6,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4461.0,25.44243933,127,221,9,1,91.0,65.0,189,2716,18.0,0.02647503990473161,413,4.6,6.0,5498.0,2,59924.105970000004,135196,True,1168.0,3579.34597,0.010541854962766111,1
4803.0,15.89630016,88,64,9,11,98.0,74.0,195,2526,46.0,0.019756845766246846,409,4.6,8.0,1479.0,4,6593.076757500001,333710,True,1479.0,6593.076757500001,0.0,1
2339.0,26.38293839,100,209,14,1,53.0,29.0,57,958,20.0,0.015548673850725796,150,4.5,12.0,1452.0,2,3400.883688,218724,False,1452.0,3400.883688,0.0,1
6216.0,21.95649021,126,221,9,6,31.0,18.0,0,0,5.0,0.0,0,1.4,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3854.0,24.07834507,126,221,8,8,46.0,26.0,72,808,35.0,0.02982869285127909,127,4.5,13.0,10698.0,2,105384.008031,90141,True,818.0,2688.818031,0.012037634431919535,1
1179.0,19.79315589,94,59,8,6,27.0,18.0,48,561,6.0,0.0,82,4.5,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3328.0,22.99189388,161,158,0,5,56.0,45.0,140,2466,18.0,0.0,333,4.7,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2417.0,30.87120116,153,186,9,6,56.0,36.0,106,1118,22.0,0.0,186,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3565.0,27.54096834,139,123,16,5,75.0,56.0,141,1958,3.0,0.009627301506448797,275,4.6,8.0,1262.0,4,3154.462357,327657,True,1262.0,3154.462357,0.0,1
102.0,35.39398998,82,105,0,3,68.0,60.0,187,2795,15.0,0.01734939188580811,392,4.7,5.0,3951.0,2,41554.540774,75521,True,472.0,1310.260774,0.01043443224601899,0
4316.0,27.40482343,82,59,13,2,0.0,0.0,0,0,22.0,0.0,0,0.0,0.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,1
7030.0,20.72547684,127,221,9,6,60.0,41.0,94,1168,25.0,0.0,162,4.5,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
4631.0,15.83319149,88,64,9,2,32.0,27.0,74,869,21.0,0.0,148,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3642.0,22.9081803,85,62,3,11,19.0,12.0,35,490,3.0,0.0,54,4.6,1.0,10309.0,0,111171.56,0,True,0.0,0.0,0.012052667150486772,1
3705.0,21.3030647,75,177,0,5,57.0,49.0,152,2080,35.0,0.01146666055359278,318,4.6,8.0,1809.0,2,3826.55076,333710,False,1809.0,3826.55076,0.0,0
7324.5,11.24957459,83,61,10,7,58.0,36.0,103,1402,3.0,0.0,205,4.6,8.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,1
2001.0,15.08085913,84,58,7,9,0.0,0.0,0,0,18.0,0.0,0,0.0,0.0,11303.0,0,118307.34,0,False,0.0,0.0,0.011841985070015021,1
1722.0,25.46353523,90,62,7,3,128.0,91.0,218,2478,23.0,0.0,431,4.5,3.0,3479.0,0,40244.28,0,True,0.0,0.0,0.01043443224601899,0
3618.0,21.21277955,83,54,8,8,0.0,0.0,0,0,32.0,0.01596302371806212,0,0.0,5.0,6614.0,2,72813.813542,158275,True,802.0,2526.563542,0.009888423437479336,1
3167.0,28.11890838,159,158,0,12,81.0,55.0,138,2070,20.0,0.02064827740822328,279,4.6,2.0,520.0,2,1902.800708,92152,True,520.0,1902.800708,0.0,1
3664.0,18.41792657,139,211,16,1,130.0,105.0,265,3762,12.0,0.007226129601488717,569,4.6,7.0,4981.0,4,57327.195676100004,135955,False,651.0,982.4356761,0.010541854962766111,1
4502.0,15.69773096,167,57,0,3,80.0,45.0,86,705,26.0,0.0,134,4.3,3.0,6024.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,1
4710.0,20.93068243,89,141,6,3,99.0,72.0,194,3272,3.0,0.013617564721883035,453,4.6,5.0,4613.0,4,42987.701823999996,201461,False,1134.0,2743.421824,0.01043443224601899,1
2606.0,30.57530648,81,108,0,11,83.0,56.0,153,1991,38.0,0.0,305,4.6,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4721.0,10.76077768,90,64,10,6,119.0,75.0,224,3332,40.0,0.0,516,4.6,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1680.0,13.04002859,167,158,0,5,14.0,9.0,0,533,36.0,0.0,74,4.8,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3137.0,22.91057692,117,209,9,12,78.0,58.0,143,2034,39.0,0.019517542888414827,324,4.6,6.0,782.0,4,2799.635387,143441,False,782.0,2799.635387,0.0,1
2168.0,17.20330033,81,57,5,6,114.0,78.0,228,3218,49.0,0.0,467,4.6,13.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
7324.5,23.00968367,113,209,13,8,43.0,29.0,76,1515,26.0,0.02301690292202692,205,4.7,2.0,1527.0,5,6593.076757500001,286444,True,1527.0,6593.076757500001,0.0,1
2598.0,22.13622975,118,209,8,3,36.0,25.0,64,821,5.0,0.0,123,4.6,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2784.0,33.42702703,89,62,5,10,47.0,34.0,85,1464,15.0,0.026067260093607464,198,4.6,6.0,10150.0,2,105318.416585,100632,False,628.0,2623.226585,0.012037634431919535,0
5366.0,16.59141274,124,221,9,1,66.0,52.0,113,1484,28.0,0.0,235,4.5,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1532.0,11.94265233,81,57,5,3,28.0,23.0,48,608,19.0,0.0,87,4.5,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
1529.0,25.24570447,82,105,0,12,59.0,42.0,120,1357,29.0,0.029839812615128383,250,4.5,2.0,1130.0,4,6593.076757500001,220948,True,1130.0,6593.076757500001,0.0,1
5284.0,14.80181543,124,221,9,4,74.0,57.0,133,1726,8.0,0.0,259,4.6,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4325.0,32.04399323,137,123,16,8,29.0,16.0,42,650,16.0,0.019936414307091498,105,4.6,3.0,770.0,4,2731.189078,136994,True,770.0,2731.189078,0.0,1
3328.0,19.31793961,162,158,16,11,65.0,47.0,85,1004,3.0,0.0,175,4.5,1.0,10309.0,0,111171.56,0,True,0.0,0.0,0.012052667150486772,1
2593.0,17.79284369,126,221,8,7,147.0,99.0,269,3545,21.0,0.0,525,4.6,11.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,1
2557.0,21.49277457,165,158,0,7,0.0,0.0,0,0,35.0,0.0,0,0.0,4.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,0
4437.0,26.12063492,67,125,11,10,35.0,14.0,30,0,27.0,0.030184339137958347,0,1.9,2.0,7017.0,2,79517.767054,82060,True,642.0,2476.957054,0.010217988085505517,1
5266.0,12.35521688,90,64,10,8,119.0,75.0,224,3332,30.0,0.024127424063954465,516,4.6,4.0,751.0,2,2441.622933,101196,False,751.0,2441.622933,0.0,0
3764.0,31.97612958,113,209,10,4,104.0,67.0,182,1744,31.0,0.02726565626668579,299,4.5,0.0,5603.0,4,59766.081814000005,125480,True,812.0,3421.321814,0.010541854962766111,1
4712.0,19.3339254,77,98,0,6,20.0,17.0,46,354,28.0,0.0,77,4.4,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2645.0,17.12959819,122,209,14,11,55.0,36.0,82,1163,30.0,0.0,188,4.6,5.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,1
4185.0,20.00529661,110,116,8,1,52.0,47.0,105,1541,19.0,0.0,222,4.6,5.0,5379.0,0,61559.15,0,False,0.0,0.0,0.009999826186456125,0
6375.0,24.35303266,87,57,4,2,10.0,0.0,0,0,20.0,0.02048322606497054,0,1.0,0.0,6285.0,2,64281.186395000004,132890,False,906.0,2722.036395,0.009999826186456125,1
3516.0,11.25280899,86,65,10,4,98.0,49.0,136,1646,46.0,0.0,249,4.5,4.0,3479.0,0,40244.28,0,True,0.0,0.0,0.01043443224601899,0
3410.0,25.59641873,87,60,7,12,80.0,43.0,177,2154,24.0,0.01790253871717979,326,4.6,5.0,671.0,2,2978.96454,166398,True,671.0,2978.96454,0.0,1
667.0,32.77722153,100,209,14,7,105.0,67.0,154,2292,14.0,0.023332185826601112,334,4.6,4.0,1399.0,5,5386.351759,230854,False,1399.0,5386.351759,0.0,0
4027.0,31.42544987,135,59,4,9,40.0,30.0,90,1035,4.0,0.020695213272201148,156,4.6,4.0,12131.0,2,120974.973686,128900,False,828.0,2667.633686,0.011841985070015021,0
3734.0,19.66796495,125,221,8,5,86.0,60.0,170,1905,43.0,0.0,337,4.5,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2806.0,30.4012624,129,209,8,11,185.5,134.0,349,4503,26.0,0.026060915151999074,722,4.6,9.0,762.0,4,3590.255915,137763,False,762.0,3590.255915,0.0,1
5078.0,15.56427759,129,221,7,1,73.0,53.0,135,1499,14.0,0.010116713961231916,257,4.5,2.0,5006.0,4,57587.426326,122832,False,676.0,1242.666326,0.010541854962766111,1
2620.0,14.4304878,118,209,8,3,47.0,28.0,66,876,14.0,0.0,137,4.5,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3841.0,35.09950249,137,209,13,12,88.0,51.0,156,2389,38.0,0.02760503071768027,335,4.6,6.0,790.0,4,4234.528897,153396,True,790.0,4234.528897,0.0,1
3635.0,12.41754757,117,209,5,3,32.0,28.0,66,791,10.0,0.0,112,4.6,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4474.0,18.40737894,106,203,12,12,40.0,18.0,43,889,34.0,0.0,107,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1243.0,20.42610837,81,104,0,4,65.0,48.0,139,1798,23.0,0.0,299,4.6,10.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4005.0,12.92123288,92,59,6,2,0.0,0.0,25,384,31.0,0.0,59,4.8,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
5608.0,23.81324042,85,58,8,11,148.0,102.0,284,3545,24.0,0.0,546,4.6,13.0,5379.0,0,61559.15,0,False,0.0,0.0,0.009999826186456125,1
4826.0,17.64486692,83,109,0,7,115.0,89.0,220,2865,3.0,0.021259189497961812,454,4.6,1.0,450.0,2,1189.068987,55931,True,450.0,1189.068987,0.0,1
